index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,index
833,0.4106603947652003,-0.3777887022202181,-0.18330710187607444,-7.245982865807245e-05,-0.00032017755060293054,-0.025231262662833636,-0.031087445308562778,-0.08628850563088683,-0.00040640008152869944,-0.1577148859196313,-0.004395110948244737,-3.534194940571466e-05,-4.442898789252061e-06,-1.7234758183412025e-06,833
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843
845,0.20736470910328333,-0.38695366215622934,-0.04736672292443202,-0.002516708261497412,-0.17027855743913414,-0.02799343871879448,-0.02864943532425076,-0.007704708367594458,-0.004416587659894497,-0.05157736175741381,-0.0037110870633570384,-0.010253505285015037,-0.0006155412272441305,-0.05631614904021301,845
857,0.5400409546917835,-0.1162669894049257,-0.034587960569354856,-0.012342352346191115,-0.012894310252896604,-0.1955370310711454,-0.0002639743900186605,-5.102323175603971e-05,-0.008914870974453502,-0.11535400464346002,-0.00020081323781380268,-9.157230775516289e-05,-2.127704134007326e-05,-0.0003901587105900956,857
859,-0.4019026498737037,1.3388822355877985,-0.5812208778970862,-0.08354126010528466,-0.10518741313027676,-0.06017095559792652,-0.3968912664021934,-0.0067704103845667,-0.36791109962270163,-0.22745491304043508,-0.15022976494405627,-0.09424868540988787,-0.0049695217753853065,-0.01798946421451884,859
869,-0.07918863998420266,0.6897096530624128,-0.003619986246792853,-0.046330415719915044,-0.03784492424278493,-0.0019114143569055715,-0.001491125199170552,-4.245350452308711e-05,-0.00016337469643606424,-8.642023695786319e-05,8.785996645356015e-06,2.4862842779477957e-05,-2.090046560178303e-06,-3.920359649483924e-05,869
873,1.0417479771100278,-0.08168953340792096,-0.49551614745497763,-0.00030896000942706075,-0.0009082659067585748,-0.02269015712446249,-0.0010117194856442764,-0.020003886251051872,-0.0005586871486975206,-0.1330302942542294,-0.004123762048652615,-0.00011995196467567082,-1.5643784262324556e-05,-0.0002710540011950246,873
881,0.10716505691045235,-0.188679031941442,-0.0029678140877149894,-0.10518401885028138,-0.0009695597253204197,-0.001462708363547847,-0.00016406874383350845,-2.354228802147121e-05,-2.9794193259193912e-05,-1.82349298166288e-05,-0.0033901020868183744,2.3736278827747958e-07,-2.4054974034188345e-05,-2.026091798492924e-06,881
882,0.005383583720980709,-0.006479424045939769,-8.575477875916946e-05,0.0021581951568977642,-0.00010863202515217934,2.564833282289891e-05,-5.50224712386722e-05,8.599923310507581e-07,-2.799439190042554e-06,-4.877562324848198e-07,0.000273855926362618,1.5330550790105328e-06,2.1502587429099565e-06,-4.5600206297633197e-07,882
883,-0.4871935921218799,1.0206928976751206,-0.1181927414499147,-0.025960075291289356,0.7881360508489602,-0.15141570170360602,-0.8436745052845418,-0.00951160898455724,-0.0031340248097774743,-0.012992824656068764,-0.004928068284232883,-0.0010647121468971145,-0.0013501161958803275,-0.0004923061919971625,883
884,-0.19051265478634666,0.6533533857878884,0.031192752454534674,0.14933206213973088,-0.4936963540374024,-0.08802307938728483,0.2760198413397085,-0.004191548923469017,-0.0007191891236464603,0.0044886980121902655,0.0006687673404227011,0.00023066427989960512,-0.0009147748372405965,0.0001227370106610327,884
887,0.3360209350180206,-0.1616549187021289,-0.09038444838823569,-0.01710743032573919,-0.20544991676052596,-0.015928565392606585,-0.007413371568905473,-0.000490804364240407,-0.0013420552108112647,-0.0031457783810264674,-0.008742190398874042,-0.00733521434847396,-0.007175084023477259,-0.001405462092509869,887
901,-0.21607592241876236,0.6381168151707216,-0.4451451822023555,-0.04343953701399855,-0.42914298067359985,-0.25296496689519016,-0.28074173627384585,-0.01062867165046171,-0.09834255470569411,-0.04523194131654466,-0.0414518388608434,-0.06458785198380572,-0.0057096400809857634,-0.0614254064645869,901
903,-0.6609608559767775,1.8926730594730758,-0.16084770512196003,-0.0003789969588662718,-0.04652345668777623,-0.23378479642492953,-0.3981573803866067,-0.004339399864652894,-0.002779588270129963,-0.05559941376069904,-0.003662278122007773,-0.0013044165139502464,-0.00012404192235263413,-0.002800869773654138,903
904,-0.538967568979256,0.7252110746830523,-0.11019538568203334,-0.00027455488771595607,-0.03798533216667345,-0.1883705989938493,-0.3279837118134872,-0.0035582992980087574,-0.002258898488869465,-0.045790151260004026,-0.001572841148130023,-0.0010711893149073556,-0.00010054000301278868,-0.0023079344212539,904
907,-2.324593735452881,3.1866587872989234,-0.6981808998844538,-0.7038846113365899,-0.5979699441647655,-0.048429115980829975,-0.026084744010862772,-0.0028952615557368924,-0.004218788000773502,-0.021998742600117607,-0.014443883482492452,-0.0165060254911041,-0.0007420580274454556,-0.011580040784388637,907
909,-0.3840425338163117,-1.2468076868500158,-0.011475689186785579,-0.39318463578158874,1.3600786152186182,-0.002046853248800227,-0.5614860070982864,-0.002314231905417135,-0.0003070710699298198,-0.0018756216303526794,-0.008329300231952712,-0.0008795745199254648,-0.0011058909447674672,-0.0006278587381729133,909
910,-0.06568649288710991,-0.20447094353954062,-0.0015700094830309963,-0.06906172778885461,0.247344375174643,-0.00026993817190792524,-0.07395616777883202,-0.00030016154983347336,-4.5216935830270734e-05,-0.00024363348749263018,-0.0011594805613803598,-0.00013518158480126273,-0.00016568681938315747,-8.169335579425756e-05,910
923,-1.2579469311621827,-0.43855810970914255,-0.04376638850434553,-0.004540545883872996,2.2691469866064273,-0.3243265535109545,-0.02207724114324044,-0.004700513752658877,-0.004305559525175121,-0.05912777776489343,-0.002747746983258069,-0.0035516658168994876,-0.00040720869700086945,-0.033798000986231605,923
931,0.3246791306157873,-0.9738994949051472,-0.01161140113056479,-0.017138314540350964,-0.01507429464620236,-1.4181639557185992,-0.00031047011231067457,-5.5597841089304395e-06,-0.0020272593494885913,-0.0019126572485813251,-0.0011387008272445895,-0.00014179949674977257,-4.180671550130484e-06,-5.151252378720123e-05,931
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933
939,-0.0833038115579626,1.3139030729995267,-0.16002313616452044,-0.22145389888630504,-0.8783344360522477,-0.024155133364252825,0.3412502028757834,-0.05762655286678508,-0.00587613897471862,-0.03320800049134772,-0.05003117319549395,-0.007111496638399163,-0.025475411477178935,-0.003462007972793383,939
940,0.14390923853099255,-0.36454721939980406,-0.03847321666699728,-0.0333963851652717,0.32871616121868275,-0.006124388901961822,-0.09341680990923906,-0.0001643056892556122,-0.00219733761970468,-0.008109457701529337,-0.014333567166983764,-0.0028043545069473463,-0.0016772033777378832,-0.0007645697056264594,940
942,0.016590766766258817,-0.009331188112090955,-0.0013519396629685235,-0.0001101819608222084,-0.0027981731913239625,-0.00045922080290373583,-0.0004403976249727049,-0.002095612320652812,-0.00013973890710168438,-0.0075960940255775985,-0.001525525791929074,-5.1887942006595036e-06,-8.743464779552027e-05,-0.0005885106843585264,942
953,-0.006201911310384576,-0.009319487115059106,-5.4039798076083554e-05,-1.7790285071268736e-05,-0.012983212379049354,-1.1578844249294484e-05,0.001872099517903969,5.40452727047047e-08,-0.24437777881260592,-0.037671712042646,-2.059494902887422e-09,1.072111412305696e-06,2.0858169296299255e-07,3.0066033758714826e-07,953
955,-0.4366027439191425,1.1952972095592596,-0.39682112679860954,-0.0050836923263330855,-0.11742182743622175,-0.0803974506601266,-0.028228933973028343,-0.005869209954418799,-0.0027770517699053448,-0.04134810850592168,-0.007930144117751566,-0.001999881409285831,-0.0002567038020862333,-0.005197178208702596,955
961,-0.23312797299199273,0.5885693867699452,-0.23013363557905364,-0.026918430313725344,-0.02006746853478179,-0.1836258918748897,-0.019019025059208942,-0.00019111153014963298,-0.006288741561899285,-0.03422626213630553,-3.597948421578647e-05,-0.0001136211432682765,2.616600336371412e-05,-0.005753631933977067,961
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967
973,0.16585621674053283,-0.20651218996273768,-0.21836368931816183,-0.0008620271947851002,-0.009287500097949241,-0.0259812063773989,-0.023860833986023643,-0.013244004416092468,-0.002321255071914991,-0.003258344877366516,-0.0059300689069881046,-0.011203133849049909,-0.014419159219345135,-0.006848965588294829,973
974,-0.006566657547991778,0.008111930376547205,0.008982132525490813,3.33410168822392e-05,0.00038264034395394476,0.001078673324762747,0.0009924138314126574,0.0005525236177392726,9.268304253676813e-05,0.00013266668679425055,0.00023906175200175266,0.0004586236784942424,0.0006014835910970312,0.0002852320257423849,974
979,-0.4287219919655872,-1.2709100119777956,-0.01726081612827197,0.9052167889268893,-0.34258165824669456,-0.0316624515538892,-2.9286506493134977e-05,-8.64662304757141e-05,-0.0015831255978167157,-0.01773629312128379,-0.10775184836964447,-0.0010503354024866025,-0.001899409667219772,-2.906322026774928e-05,979
989,0.08876609228786982,-0.09299519577467026,-0.0069230102104173435,-0.007820580037903127,-0.00605320816894434,-0.002028026933512924,-0.0004889061547248092,-0.00045404272658510956,-0.00017587702442256064,-0.0012090109412844748,-0.0037106654252718634,-0.00015295984482329477,-0.00010897506566490936,-0.00041113837424386985,989
991,1.3898353952085998,-0.4573390130178333,-0.3992064779864028,-0.0342991287536845,-0.14774636868807547,-0.07335425450961165,-0.5909912372874786,-0.000689138892885867,-0.31370284603986903,-0.27527953763758256,-0.06408900877495363,-0.003309391135207118,-0.00019441433898974314,-0.003461722464770186,991
992,0.38065412531252535,-0.11301665749096144,0.02004669036935166,-0.01290545811118236,-0.016321218920086387,-0.023116466037232435,-0.11938430826988139,3.453312467948418e-05,-0.1153209793397967,-0.08600566632971403,-0.02302498252480948,-0.00015623139731545143,-1.1206984795787116e-05,0.00019496200965302233,992
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993
995,0.026628060590390194,-0.027226539234717982,-0.0005555638134933695,-7.104665073216701e-05,-7.330251886119974e-05,-0.00010127885148977213,-3.896094018718839e-06,2.547498348051348e-07,-7.207045924528953e-06,-5.209955802962412e-06,-6.968736358504323e-06,2.0876130449055803e-06,4.027065335875667e-07,5.945908089132947e-07,995
997,-1.8595182707631004,-1.2308264327594758,3.728853474968203,-0.03826740951631553,-0.3373774435036604,-0.8355229320301235,-0.0743852323751798,-0.07482508860604412,-0.07063161531181755,-0.12983189106993617,-0.07415992793493459,-0.008587621063754986,-0.08403658637128529,-0.0057298466008106905,997
998,-0.039176395581421206,-0.36854753405985957,0.04095051950691404,-0.010267002884341998,0.03133325812652916,-0.06054580557700381,-0.03729431033001648,-0.05142190879612621,-0.026284274786522344,-0.019538736430930074,-0.0509383306735916,-0.005283094631933955,-0.05778040421549915,0.002128420296691868,998
999,0.055631448134197986,-0.09169727232159142,-0.015858553632009626,-0.0007693303054193353,-0.0018591025243208177,-0.0017503372976417346,-0.0008447360159324575,-1.7148006798412445e-05,-0.0005410935986972238,-0.0003871435200540666,-0.0008408923241167968,-0.0008793039069238641,-5.281684274466188e-06,-6.960459103013631e-05,999
1000,0.016783408304229558,-0.026021721292195786,-0.005361475141601911,-0.00018449048500386665,-0.0004140474471813916,-0.0004047084732255563,-0.00020621626861765696,-3.1282579128694454e-06,-0.00017858847393034614,-0.00013399500762026695,-0.0003171062331508652,-0.0003325972231107944,-2.551535250483525e-06,-2.233029991765548e-05,1000
1001,2.2008687392833477,-0.6712255022147338,-0.10081099042122468,-0.8421877529697611,-0.181994352674371,-0.11115573716418864,-0.0012302033924855324,-0.0015159278750532725,-0.028175894918046743,-0.26102323279410256,-0.007252439483399859,-0.0007320779739766562,-0.001271160124792191,-0.0011165332848930476,1001
1003,1.4192745440966659,-0.5085760729810677,-0.0005919849367777534,0.009286913455489154,-0.0016386850768676956,-0.0025317331909198047,-0.0933828901280391,-6.927330714888648e-07,-7.710808988624981e-06,-6.564523953139953e-05,-0.003678066168225739,5.143397188314539e-06,-2.456552953021986e-06,1.4982611356127772e-06,1003
1004,-0.038490888572972545,-0.030888384413449127,-0.00011068586632851217,0.0022090795596274083,-0.0003765981877913527,-0.00023414800460709904,-0.02489514593262701,-2.3262116883011315e-07,-1.6197196789752375e-06,-1.76558782325144e-05,-0.0008776209766185854,3.413605932602851e-07,-7.519298555710737e-07,1.0882244324965857e-07,1004
1021,0.2159566845076728,-0.29925391498695325,-0.02992316043229962,-0.02086820500264511,-0.013163817529940752,-0.142053030846064,-0.0008289320867142868,-0.00030708441698339346,-0.077838745823673,-0.022127545698272064,-0.0015552045666399309,-0.004449525453706204,-0.002521098150177521,-0.0017257161310701905,1021
1022,0.05580135214323578,-0.0668745161375437,-0.005615862463597481,-0.007978095800776979,-0.004620030293257376,0.0006231867911122332,7.577467542665736e-05,5.111584033618177e-05,-0.04631602761399857,-0.010229867038840814,-0.0006395035858087567,-0.0018999507106828304,0.0003787522451610252,0.0002382070533231448,1022
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031
1033,-0.08829306189661314,-1.1710872993767931,-0.23474183974189383,-0.022437299484003706,0.5938402838474123,-0.029656113873522853,-0.7577392508610823,-0.01408029769358679,-0.005699965777273235,-0.007906345306070485,-0.017445114637195634,-0.015404174097448414,-0.0012905482404402173,-0.010632615392431493,1033
1034,-0.0005457219094747975,0.05720572519720449,0.01929753853691721,0.004590759954082977,-0.11451357628091213,-0.001347934694641641,-0.07976792539754862,-0.002903715720847117,0.001607695481463793,-0.00015576253557221642,0.005029337435678708,0.004162129748950158,0.0001949328202464448,-0.002839640392775413,1034
1037,-0.012703381962333317,-0.47109301619840555,-0.01842601349170281,-0.0030127563292264557,1.352140928045696,-0.006652996353879015,-0.0002852425807421588,-1.1514663303118305e-05,-0.0003966152064860851,-0.0003364822372113142,-0.0029559974141237055,-4.227193322075366e-05,-9.633111156261656e-05,-9.830524008769888e-05,1037
1045,-0.5696359915694025,2.0828758037241752,-0.08938630294189824,-0.9694108957423977,1.3927572468655287,-0.14454740235511324,-0.004833762736300327,-0.00013052826518990674,-0.04949647259751534,-0.0799701041267665,-0.01164758023585769,-0.0024566281906326284,-0.0015245503672908325,-0.00031086893258923517,1045
1046,-0.7261790049275375,1.7194050687056852,0.037861217155991875,-0.789127421364967,-0.18174717157118134,-0.007868495460712782,0.0022649756165171757,5.179464195550019e-05,-3.315537601846284e-05,-0.006780637845064506,0.005028246280144739,0.0016086323682383934,0.00022344912230924373,-0.00013010395233196704,1046
1049,-0.10822978640171346,1.2355870588410982,-0.009517221738522387,-0.004478296853507498,-0.12065089059368511,-0.37086729245825567,-0.23638622067352213,-0.23426656528643533,-0.0007010387668244112,-0.0010135764395347582,-0.0011172923993844378,-0.0003140557028910049,-0.0006844460865136104,-0.0058573480494509104,1049
1053,-0.20091137450979105,-0.163352061200728,-0.0014380007709429577,-0.0094487554262538,-0.01135082333298564,-0.01369014341307902,-0.029444379202169923,-2.010214338396785e-06,0.5369458604886427,-0.0020825016766230684,-0.0008244721589892507,-0.0004709659193754383,-2.0811844308034997e-05,-4.162735393723627e-06,1053
1061,0.13326906146293824,-0.12718262715540243,-0.5474703891662825,-0.0032894886800694744,-0.007404223819878598,-0.0025178482108078547,-0.008218350965210234,-0.00029770175062455745,-0.023882339592590247,-0.008545939413996504,-0.021499460715490554,-0.048974577018680125,-0.00136884620894322,-0.00038861635479246585,1061
1067,1.4488707337694786,-0.9741758701503033,-0.06847037106837876,-0.052460994727745576,-0.38898609142737933,-0.056007267655843324,-0.00043649062604968794,-8.785060405072365e-05,-0.004221301496455622,-0.0017076495958464701,-0.0772345751116189,-0.02451996574556434,-0.019746915282108497,-0.0004438198560534243,1067
1093,1.3366716728068122,-0.32146461656320413,-0.00011775448821439184,-4.078063843474255e-05,-4.181896946779493e-05,-0.0012940399921150684,2.572312047904515e-05,1.8533118863608535e-07,-1.0098250325170022e-06,1.0774616978948682e-06,7.888284149038253e-07,3.2161730862120697e-06,6.257880206507364e-07,9.024256472636912e-07,1093
1103,-0.4878030425905838,-0.12093536861319187,-0.002267446282887067,0.004098347726488997,-0.0005416033265180485,-0.0009133426215889521,-2.9319501898390278e-05,8.005575680212397e-07,-1.3295626255479502e-05,-3.887300844671609e-06,-1.6991854269322623e-05,2.749181181771492e-06,-4.565218509639524e-06,4.441433868372769e-07,1103
1104,-0.061998430295526534,-0.015370554028138602,-0.0002881862105079455,0.0005208887679300759,-6.88362989878653e-05,-0.00011608334494961822,-3.7264283656233145e-06,1.017486736346176e-07,-1.6898376714871819e-06,-4.94065287449206e-07,-2.159618125614163e-06,3.494133963630803e-07,-5.802267653982077e-07,5.6449407662185674e-08,1104
1113,3.4824421707490023,-1.4336575386134305,-0.29504297138208496,-0.05014410617324897,-0.7635920770230354,-0.06766201923457935,-0.2209099016816815,-0.041135898120969655,-0.08290727726412842,-0.26651360629183196,-0.2887879701144232,-0.022248057434577515,-0.010778155475496981,-0.00525540222205237,1113
1114,1.3868835366718855,-0.40376199551967584,-0.18759113069934463,-0.832184136996988,-0.1829882982282282,-0.02816139318903918,-0.0957545490771161,-0.002826798789349274,-0.006256433325515258,-0.01406591039935344,0.00021057071864358164,-0.005260255254269263,-0.0001190857455579267,-0.0027311726687711388,1114
1117,0.0985292671356817,-0.13658907076221236,-0.03491924330931133,-0.010997169227382586,-0.007316992730222495,-0.01581847188564055,-0.0011642553872718148,-3.2235319657800296e-05,-0.026595833871285498,-0.016256161270914855,-0.0011743838502655851,-0.002231309905797403,-0.00010249771052913053,-0.0006492973657545099,1117
1119,-0.13495609828797292,-0.14423108006162205,-0.03470741772978212,-0.16340548622003348,-0.2410692754270195,-0.927535642047379,1.9154403399354931,-0.0004241031647915221,-0.03771780055908715,-0.6203603422364066,-0.0059316239087016396,-0.00012435778762716438,-0.00024808951395202927,-0.00015187596913257336,1119
1120,-0.042247324973275505,-0.04515081117422038,-0.010864981830495026,-0.051153262181773226,-0.07546551915205259,-0.290360348224173,0.5996189244853701,-0.00013276335380495247,-0.01180736697127057,-0.19420067200719834,-0.0018568649069524937,-3.8929577347677214e-05,-7.766316936659205e-05,-4.7544005087369976e-05,1120
1133,-0.5583986422094256,-0.7126436791578444,-0.450565847531738,0.4365479912749096,-0.32808163972206295,-0.10700171919861114,-0.0004866735168459654,-0.00018281396498540193,-0.028271451940938094,-0.052294815654279174,-0.15340860897488545,-0.0438541945298735,-0.0047526764159616305,-0.0004959458761705249,1133
1134,0.9279815155243676,0.09327121675382245,-0.08586830615411688,-1.1409710831026663,0.02980768394371957,-0.007476472552478363,-0.00015017687615086726,-8.2855519362322e-06,-0.00482110664974547,-0.004379383904797359,0.0036960099115359965,-0.008489233489384641,-0.00021447407851992535,-9.03294622543776e-05,1134
1139,1.0512969070094247,-0.46856590474327664,-0.062066183449933116,-0.16515071487279728,-0.1168478519288766,-0.09681932647957392,-0.0007319917071671555,-6.478362996391135e-05,-0.012770660214824049,-0.004157688476020763,-0.07473541730111305,-0.03472970068298811,-0.0007580783170661494,-0.00016359909932564193,1139
1140,0.7134648195909549,0.06502048236059932,-0.04907172379745794,-0.15747999004569038,-0.09870397626849717,-0.07771753886258567,-0.000296467517399407,-4.73797270822608e-05,-0.010887989642436717,-0.003482539430101275,-0.06375843157012767,-0.02978070912299751,-0.0006516373478625419,-0.00011788395975012013,1140
1143,-0.2989343444529408,1.4139735017062232,-0.005069581571633758,-0.673280800371215,-0.25620028302588377,-0.015639781587598402,-0.1650511478123088,-0.00017450693027766696,-0.2474959369065074,-0.04441895832723508,-0.0009672283055192323,-4.627370855470527e-06,-0.00013794093434704342,-1.5584831417887582e-05,1143
1144,-0.05396795040563094,0.3178955213786545,-0.00112268310224464,-0.1794858797661929,-0.0467377854081448,-0.004330166514759228,0.05439705232834359,-4.923338222713218e-05,-0.12144409225994131,-0.020676433794485014,-0.00026019059763296253,-1.3442550794445305e-06,-3.895276260873801e-05,-4.5641278706116575e-06,1144
1145,-0.5820255774413525,-0.33810534676228626,-0.022948949122304756,1.2080299600135216,-0.06013501811222297,-0.03527239080360684,-0.0004590537442284561,4.494283505738134e-07,-0.010496790559395447,-0.006665349625938187,-0.00044865152159582046,-0.00018923272362554962,-1.3562073935548674e-05,-6.582411574975898e-05,1145
1151,-0.3457720500663088,-0.4572333256037579,-0.09728911383060147,1.353811591709666,-0.00612241396748014,-0.02203561706322525,-0.0055863947141170985,-0.002421554692565847,-0.015207984444980213,-0.004712526426200548,-0.006233885897113013,-0.00043953908783873517,-6.665788722670226e-05,-2.6187015464285768e-05,1151
1152,-0.3332741726474521,0.36734868883823374,-0.03426156001413094,0.11583792850185277,-0.004280472357405421,-0.019800757185204004,-0.001447892417040137,-0.0006746509955874709,-0.014003392758220417,-0.0031898853551637343,-0.001047582363323236,-0.0003634159903169487,-2.842268966662543e-05,-2.413442775271782e-05,1152
1153,-0.29699913372474607,-0.5448491451328948,-0.04281492238196483,-0.2692039968188494,-0.2731663847299702,1.8792302916929817,0.8756670425069069,-0.038930451944987544,-1.4107908935191396,-0.6728760487325091,-0.03172591684958649,-0.0008584830127020689,-0.02422723114988673,-0.0003008708124048413,1153
1155,0.44444023317160036,-0.39699356820435044,-0.2098550778045088,-0.005450523366491702,-0.0029215705512572097,-0.0203507878329002,-0.00010052939895398874,6.038461196579963e-07,-0.07549076466062947,-0.00484986758070818,-0.0014617618845617888,-0.0029190232923707606,-5.001268779576105e-05,-1.05349859475696e-05,1155
1156,0.01666056880021862,-0.014881952988624237,-0.00786676070455424,-0.00020432177999864614,-0.00010951984888172733,-0.0007628825554543706,-3.7685088853575647e-06,2.263615908378326e-08,-0.0028298947407039087,-0.00018180521579634078,-5.479653422347995e-05,-0.00010942436071760096,-1.8748073727686488e-06,-3.949211729466709e-07,1156
1163,0.30956644250150955,-0.20282784991188357,-0.061147451122610094,-0.016731999065789434,-0.31692971315712215,-0.05949856697189782,-0.008583998467453587,-0.002342467955063281,-0.00375606546902167,-0.02365191056042387,-0.01823916974687677,-0.008876216555690378,-0.02704656565348862,-0.02384835233417613,1163
1167,-0.04684526596551409,-1.1015279642320777,-1.0908802654301912,-0.20149287294713605,-0.15955944040798495,-0.07470732029476243,-0.00880056456625164,-0.0001298304988382385,-0.06222159299752978,4.277804518597283,-0.03680650578146543,-0.033167023351790594,-0.0018431223067478671,-0.000431646295772383,1167
1179,-0.03983672302628456,-0.5061822641679886,-0.19637764104607092,-0.015648465443644052,-0.01672876738929441,0.977008370086355,-8.756495480144534e-05,-0.0012808483165096273,-0.02269706266367959,-0.22941541397829682,-0.06529883383098616,-0.002955891757897853,-0.00029154091933232377,-3.293960315330286e-05,1179
1181,-0.07550369591518102,-0.3618049805931134,0.21010088641624214,-0.028662450934955033,-0.3045295968335125,-0.005174753535888686,-0.12882843670451988,-0.02419737019495936,-0.01772080698502333,-0.049130263381786034,-0.005548906117286819,-0.020577603463733326,-0.0009167565555561804,-0.016835707207745198,1181
1187,-1.3164450990005765,-0.8215758156261727,-0.7143837534293787,-0.007629897918423298,-0.15368253117399513,-0.056491932214242785,-0.07671323883435716,-0.008304162828282481,-0.013335117341190998,-0.09324831035085426,4.293561868084206,-0.026685506827144295,-0.0015476194272326894,-0.03789371412647328,1187
1197,0.6476737880270753,-0.24592994900619763,-0.188467324514911,-0.04453240824649821,-0.7213297358365698,1.5162064562608017,-0.5575098127575387,-0.20018764132825295,-0.03293888644773418,-0.7726834906870768,-0.06481740481995756,-0.005117729844981787,-0.005790027495229343,-0.015183250044235538,1197
1203,-0.7955177642825133,0.9985445988539714,-0.06687556991251876,-0.3898494515221976,-0.008160586633229884,-0.0010133544054744988,-0.0001396617099793948,-1.3562448655100172e-07,-0.00017289180669889643,-0.00012113962474710882,-0.0020810358254523143,-0.0007484499621681705,-1.7748806505399133e-05,-1.1499785349966196e-05,1203
1213,-0.07056916511450166,-0.18898772969478483,-0.001468710633778335,0.09586644898633079,2.0106400680651677,-0.03016457678751597,-1.4843943970432543,-5.714086612910811e-07,-0.24696798421493332,-0.03780457685831733,-2.5698226283267187e-06,4.313430598971978e-06,8.381584798764461e-07,9.737938086226106e-07,1213
1219,0.06245284894414629,-0.05770726988631689,-0.0020972661140296455,-0.001170599562902953,-0.03240252571142946,-0.0010659997550928578,-0.00026472241141220623,-0.00044965596166302696,-0.0011195539458720726,-5.474033971579224e-05,-0.00475903376991342,-0.005541352912679987,-0.0024423165305537797,-0.00014939175584275768,1219
1223,0.06720102998823556,-0.5698348160814058,-0.14563602734511918,1.286644466924645,-0.02801799899367439,-0.005601249485516562,-0.09641164709691351,-0.0028736101784968913,-0.0006269956956285076,-0.0007098022474286229,-0.007888320437360897,-0.009574020391863974,-0.0004203414465755721,-0.00019412852314995834,1223
1224,0.8272019608202135,0.010852303218022026,0.016823302049075783,-1.5548310068249258,-0.002677523727568432,0.0006445467556882588,0.003875080314486318,-3.428284467034e-05,8.442333642538865e-05,9.360430611371239e-05,0.0008487368144869379,0.0013110746994078582,5.257878892435755e-05,2.6274816433490732e-05,1224
1243,-0.04995664876659421,-0.9233210490542358,-0.006578196812776759,-0.01213734095589188,2.0134017886213846,-0.004358662870706346,-0.31918207622677625,-0.0042905564886646045,-0.00012361229937869604,-0.015990563254467818,-0.004694844329502427,1.4683560100210014e-06,-3.83924048727441e-05,-5.531325989461806e-07,1243
1249,0.3081849786851416,-0.31736427567112313,-0.005975624223470044,-0.035781609621077855,-0.009052800563672423,-0.005593190882530558,1.1314085680534875e-05,1.7721765521319625e-06,-0.00022129018270570123,-3.7900120544310664e-05,-5.728416009658357e-05,-2.435730472905999e-05,-2.5531413833598044e-07,-3.7538950849209765e-06,1249
1251,-0.11590142532372598,-0.3917114575410321,-0.02141042310560692,0.10201174858303051,-0.06411538931498052,-0.064283290381582,-1.3254875633997836,-0.010059416393946044,1.5347854014675524,-0.08221366411647345,-0.003980570351266203,-5.941990732282272e-05,4.774223363887519e-05,-0.0015350453669232243,1251
1252,-0.02642976371080277,-0.07526333478213927,-0.005881760223710633,-0.04713783135623495,-0.015429947399236804,-0.017822840675239548,-0.2500443465860627,-0.002790290004982602,0.4275066529672064,-0.022761573604524167,-0.0011022808030662096,-1.724707483254924e-05,1.3093691791531713e-05,-0.00042599914967414,1252
1253,-0.12959910925351134,-0.3277522884649419,-0.0040053774396003545,0.47594441630396545,-0.0653934800674798,-0.0021530560641007486,-0.0013434091193339026,-0.005350721070379935,-0.0012822884937579264,-0.001013816699262319,-0.05329621627523363,-0.0004288536181595528,-0.0050661657490798,-7.747934515280458e-06,1253
1254,-0.01472005543902255,-0.06650879164656628,-0.0010285764165244699,0.044742941673728234,-0.0399798905756877,-0.0005915606447076795,-0.0002439080946539521,-0.00017913747039275573,-5.227872524332406e-05,-4.578773048241731e-05,-0.001899928282667281,-1.1478612052033495e-05,-0.00014588146581553466,-9.961827048330527e-07,1254
1270,-0.6134885996316123,0.05648739279643647,0.0019486091057926115,0.4434298823193778,-1.4388205310713585e-05,-0.009482115279582851,-7.613628452041636e-06,3.685314076559327e-05,4.5456186769480395e-05,0.006208896811858491,0.0014201205529677035,1.9542246810660105e-06,2.6828012607811167e-06,-7.054231800497099e-07,1270
1273,0.6181771252899031,-0.9753453351901755,-0.0004813969180859174,-0.00013627626911275168,-0.00022278901663558937,-0.00012537108013249216,-7.044807396474323e-05,-1.2746084060098252e-06,-6.214221093304722e-06,-2.6963179077965517e-06,-4.362851778509723e-05,1.3024396000278234e-06,1.9872263306391959e-07,-1.394176641608767e-07,1273
1275,0.13414637151455608,-0.4478820954575532,-0.004207058393856175,-0.034123267069292154,-0.0022261945891597396,-0.09947048311201197,-0.00011377197411333125,-5.780176831665626e-06,-0.0009692549381186786,-0.00015802828792191748,-0.0003527429025658045,-0.00048199354404224025,-0.00023370294842015114,-2.26956083068699e-05,1275
